MONTHS_WORKED;HOURS_PER_WEEK;URBAN_RURAL;SEX;AGE_RANGE;SALARY_RANK;OCCUPATION
12;48;1;1;1;3;5
12;48;1;1;1;2;5
12;48;1;1;5;4;5
12;10;1;0;5;1;5
12;48;1;1;1;3;5
12;10;1;0;5;1;5
12;48;1;1;1;4;5
5;48;1;1;2;4;5
12;48;1;0;2;5;5
11;40;1;1;5;3;5
12;60;1;1;1;5;5
12;10;1;0;5;1;5
11;40;1;1;5;3;5
12;40;1;0;5;4;5
12;10;1;0;5;1;5
5;48;1;1;2;4;5
11;40;1;1;5;3;5
12;60;1;1;1;5;5
12;48;1;1;5;4;5
12;10;1;0;5;1;5
12;48;1;0;1;5;5
12;48;1;0;2;5;5
5;48;1;1;2;4;5
12;48;1;0;1;4;5
12;48;1;0;1;4;5
11;40;1;1;5;3;5
5;48;1;1;2;4;5
12;48;1;1;1;3;5
12;60;1;1;1;5;5
12;48;1;0;2;5;5
12;48;1;1;5;4;5
12;10;1;0;5;1;5
12;10;1;0;5;1;5
12;48;1;0;1;4;5
12;10;1;0;5;1;5
12;48;1;0;2;5;5
12;48;1;0;1;5;5
12;40;1;0;5;4;5
12;48;1;1;1;2;5
12;48;1;1;1;4;5
11;40;1;1;5;3;5
12;48;1;0;1;5;5
12;48;1;1;5;4;5
12;48;1;0;1;4;5
11;40;1;1;5;3;5
12;10;1;0;5;1;5
5;48;1;1;2;4;5
12;48;1;1;5;4;5
11;40;1;1;5;3;5
12;60;1;1;1;5;5
12;10;1;0;5;1;5
11;40;1;1;5;3;5
5;48;1;1;2;4;5
12;60;1;1;1;5;5
12;10;1;0;5;1;5
12;40;1;0;5;4;5
12;48;1;0;1;5;5
12;48;1;1;1;3;5
12;48;1;0;1;4;5
12;48;1;1;1;4;5
12;48;1;0;2;5;5
12;48;1;0;1;4;5
12;48;1;1;1;4;5
12;48;1;1;5;4;5
12;48;1;1;1;4;5
12;10;1;0;5;1;5
12;40;1;0;5;4;5
12;48;1;1;1;3;5
12;48;1;0;1;5;5
12;48;1;0;1;5;5
5;48;1;1;2;4;5
12;48;1;0;2;5;5
11;40;1;1;5;3;5
12;40;1;0;5;4;5
11;40;1;1;5;3;5
12;48;1;1;1;3;5
12;48;1;1;1;4;5
12;48;1;0;1;5;5
12;48;1;1;1;3;5
12;48;1;1;1;4;5
12;48;1;0;1;5;5
12;48;1;1;1;4;5
12;48;1;0;2;5;5
12;40;1;0;5;4;5
12;48;1;0;1;4;5
12;60;1;1;1;5;5
12;48;1;1;5;4;5
12;48;1;1;1;3;5
12;48;1;1;1;3;5
12;60;1;1;1;5;5
12;48;1;0;1;4;5
12;48;1;1;1;2;5
12;10;1;0;5;1;5
12;48;1;0;2;5;5
12;48;1;0;2;5;5
12;60;1;1;1;5;5
11;40;1;1;5;3;5
12;48;1;1;1;4;5
12;10;1;0;5;1;5
12;40;1;0;5;4;5
12;40;1;0;5;4;5
12;60;1;1;1;5;5
12;48;1;0;2;5;5
12;40;1;0;5;4;5
12;48;1;1;1;2;5
12;48;1;1;1;3;5
5;48;1;1;2;4;5
12;48;1;1;5;4;5
12;60;1;1;1;5;5
11;40;1;1;5;3;5
12;48;1;1;1;4;5
12;48;1;1;5;4;5
12;48;1;1;1;4;5
12;48;1;0;1;5;5
12;48;1;1;5;4;5
5;48;1;1;2;4;5
12;48;1;0;2;5;5
12;48;1;1;1;2;5
12;48;1;1;1;3;5
12;48;1;1;1;3;5
12;48;1;1;1;2;5
12;10;1;0;5;1;5
12;48;1;0;1;5;5
12;48;1;1;1;4;5
5;48;1;1;2;4;5
12;40;1;0;5;4;5
12;48;1;1;5;4;5
12;48;1;0;1;5;5
12;60;1;1;1;5;5
12;48;1;1;5;4;5
5;48;1;1;2;4;5
11;40;1;1;5;3;5
11;40;1;1;5;3;5
12;48;1;0;1;5;5
12;48;1;0;2;5;5
5;48;1;1;2;4;5
5;48;1;1;2;4;5
12;48;1;1;1;2;5
12;48;1;0;2;5;5
12;48;1;1;1;4;5
12;48;1;1;1;4;5
12;40;1;0;5;4;5
12;48;1;1;1;3;5
11;40;1;1;5;3;5
12;60;1;1;1;5;5
12;48;1;1;1;4;5
12;48;1;0;2;5;5
5;48;1;1;2;4;5
12;60;1;1;1;5;5
12;48;1;0;1;4;5
12;48;1;1;1;4;5
5;48;1;1;2;4;5
12;48;1;1;1;4;5
11;40;1;1;5;3;5
12;48;1;0;1;4;5
12;48;1;1;5;4;5
12;48;1;1;1;4;5
12;48;1;0;2;5;5
12;48;1;1;1;4;5
12;48;1;1;1;3;5
12;60;1;1;1;5;5
12;60;1;1;1;5;5
11;40;1;1;5;3;5
12;48;1;0;2;5;5
12;48;1;0;1;4;5
12;48;1;1;1;2;5
12;48;1;0;2;5;5
12;60;1;1;1;5;5
12;48;1;1;1;3;5
12;48;1;1;5;4;5
11;40;1;1;5;3;5
12;48;1;1;1;2;5
12;48;1;1;1;3;5
12;48;1;0;1;4;5
12;48;1;0;1;4;5
12;48;1;1;1;3;5
12;48;1;0;1;5;5
11;40;1;1;5;3;5
12;48;1;0;2;5;5
5;48;1;1;2;4;5
12;48;1;1;5;4;5
5;48;1;1;2;4;5
12;48;1;0;2;5;5
12;48;1;0;2;5;5
11;40;1;1;5;3;5
12;48;1;0;2;5;5
12;60;1;1;1;5;5
12;48;1;0;1;5;5
12;48;1;1;1;2;5
12;48;1;0;2;5;5
5;48;1;1;2;4;5
12;48;1;0;2;5;5
12;48;1;0;1;4;5
12;48;1;0;1;5;5
12;60;1;1;1;5;5
12;60;1;1;1;5;5
12;48;1;1;1;4;5
12;60;1;1;1;5;5
12;48;1;1;1;4;5
12;48;1;1;1;3;5
12;48;1;1;5;4;5
12;40;1;0;5;4;5
12;60;1;1;1;5;5
12;48;1;1;1;2;5
12;48;1;0;1;4;5
12;10;1;0;5;1;5
12;48;1;1;1;3;5
12;60;1;1;1;5;5
12;48;1;1;5;4;5
12;48;1;1;1;4;5
5;48;1;1;2;4;5
12;10;1;0;5;1;5
12;48;1;1;5;4;5
12;48;1;1;5;4;5
12;60;1;1;1;5;5
12;48;1;1;1;3;5
12;10;1;0;5;1;5
11;40;1;1;5;3;5
12;40;1;0;5;4;5
11;40;1;1;5;3;5
12;48;1;0;1;4;5
12;10;1;0;5;1;5
11;40;1;1;5;3;5
12;60;1;1;1;5;5
12;48;1;0;1;5;5
12;48;1;1;1;4;5
12;48;1;0;1;5;5
12;48;1;0;2;5;5
11;40;1;1;5;3;5
12;48;1;0;1;4;5
12;48;1;0;2;5;5
5;48;1;1;2;4;5
12;48;1;1;1;2;5
5;48;1;1;2;4;5
12;10;1;0;5;1;5
12;48;1;1;5;4;5
12;48;1;1;1;4;5
11;40;1;1;5;3;5
12;48;1;0;1;4;5
12;48;1;0;1;4;5
12;48;1;1;1;3;5
12;48;1;1;1;2;5
12;40;1;0;5;4;5
12;40;1;0;5;4;5
12;40;1;0;5;4;5
11;40;1;1;5;3;5
12;40;1;0;5;4;5
12;60;1;1;1;5;5
12;48;1;0;1;5;5
12;48;1;0;1;4;5
12;48;1;1;1;2;5
12;48;1;0;1;5;5
12;48;1;1;5;4;5
12;48;1;1;1;2;5
12;48;1;0;1;5;5
12;48;1;1;1;2;5
12;48;1;1;5;4;5
12;42;1;1;2;2;6
10;48;1;0;5;1;6
10;48;1;0;5;1;6
12;48;1;1;1;1;6
12;48;1;1;1;1;6
12;48;1;1;1;1;6
12;48;1;0;1;1;6
12;48;1;0;1;1;6
12;20;1;0;5;1;6
12;48;1;1;1;1;6
12;48;1;0;5;3;6
12;48;1;0;1;1;6
12;48;1;0;5;3;6
10;48;1;0;5;1;6
10;48;1;0;5;1;6
12;48;1;1;1;1;6
12;48;1;0;1;1;6
12;48;1;1;1;1;6
8;30;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;1;1;1;6
10;48;1;0;5;1;6
12;48;1;1;1;1;6
12;20;1;0;5;1;6
12;48;1;1;1;1;6
12;48;1;0;1;1;6
12;42;1;1;2;2;6
12;48;1;1;0;1;6
12;48;1;1;0;1;6
12;48;1;1;1;1;6
12;20;1;0;5;1;6
12;48;1;1;1;1;6
8;30;1;0;1;1;6
12;48;1;1;0;1;6
12;48;1;1;1;1;6
12;48;1;0;1;1;6
12;48;1;0;5;3;6
12;20;1;0;5;1;6
10;48;1;0;5;1;6
12;48;1;1;1;1;6
12;48;1;0;1;1;6
8;30;1;0;1;1;6
12;42;1;1;2;2;6
10;48;1;0;5;1;6
12;42;1;1;2;2;6
8;30;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;1;0;1;6
12;42;1;1;2;2;6
10;48;1;0;5;1;6
12;48;1;1;1;1;6
12;48;1;0;1;1;6
12;48;1;1;1;1;6
12;48;1;1;0;1;6
12;42;1;1;2;2;6
12;48;1;0;5;3;6
12;48;1;1;1;1;6
12;48;1;1;1;1;6
8;30;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;1;1;1;6
12;48;1;1;1;1;6
8;30;1;0;1;1;6
12;20;1;0;5;1;6
8;30;1;0;1;1;6
12;20;1;0;5;1;6
12;20;1;0;5;1;6
12;48;1;1;0;1;6
12;48;1;1;0;1;6
10;48;1;0;5;1;6
12;42;1;1;2;2;6
12;42;1;1;2;2;6
12;48;1;0;1;1;6
12;42;1;1;2;2;6
12;48;1;1;0;1;6
10;48;1;0;5;1;6
10;48;1;0;5;1;6
12;20;1;0;5;1;6
8;30;1;0;1;1;6
12;48;1;0;1;1;6
12;20;1;0;5;1;6
8;30;1;0;1;1;6
12;42;1;1;2;2;6
12;20;1;0;5;1;6
12;48;1;1;1;1;6
12;42;1;1;2;2;6
8;30;1;0;1;1;6
12;48;1;0;1;1;6
8;30;1;0;1;1;6
12;20;1;0;5;1;6
12;20;1;0;5;1;6
12;48;1;1;1;1;6
12;48;1;0;1;1;6
12;48;1;0;5;3;6
12;42;1;1;2;2;6
10;48;1;0;5;1;6
12;48;1;0;1;1;6
10;48;1;0;5;1;6
12;48;1;0;1;1;6
12;48;1;0;1;1;6
8;30;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;1;1;1;6
12;48;1;0;5;3;6
12;20;1;0;5;1;6
12;48;1;0;1;1;6
10;48;1;0;5;1;6
12;20;1;0;5;1;6
12;48;1;0;1;1;6
12;48;1;0;5;3;6
12;48;1;0;5;3;6
10;48;1;0;5;1;6
10;48;1;0;5;1;6
12;48;1;0;5;3;6
12;48;1;0;1;1;6
12;48;1;0;1;1;6
12;42;1;1;2;2;6
12;48;1;1;1;1;6
12;20;1;0;5;1;6
8;30;1;0;1;1;6
12;20;1;0;5;1;6
8;30;1;0;1;1;6
12;48;1;0;1;1;6
8;30;1;0;1;1;6
10;48;1;0;5;1;6
12;42;1;1;2;2;6
12;42;1;1;2;2;6
10;48;1;0;5;1;6
12;48;1;1;1;1;6
12;48;1;0;1;1;6
12;48;1;1;1;1;6
12;48;1;1;1;1;6
12;20;1;0;5;1;6
12;48;1;0;5;3;6
12;20;1;0;5;1;6
12;48;1;0;5;3;6
12;48;1;1;1;1;6
8;30;1;0;1;1;6
12;48;1;0;5;3;6
10;48;1;0;5;1;6
12;20;1;0;5;1;6
12;48;1;0;1;1;6
8;30;1;0;1;1;6
12;48;1;1;1;1;6
12;48;1;0;5;3;6
12;48;1;1;1;1;6
12;48;1;0;1;1;6
12;48;1;1;1;1;6
12;42;1;1;2;2;6
12;48;1;0;1;1;6
12;48;1;1;0;1;6
12;48;1;0;1;1;6
12;48;1;1;1;1;6
10;48;1;0;5;1;6
12;20;1;0;5;1;6
10;48;1;0;5;1;6
12;48;1;1;1;1;6
12;20;1;0;5;1;6
12;48;1;1;0;1;6
12;42;1;1;2;2;6
8;30;1;0;1;1;6
12;48;1;1;1;1;6
12;48;1;0;5;3;6
12;48;1;1;1;1;6
12;48;1;1;1;1;6
12;20;1;0;5;1;6
12;48;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;1;0;1;6
12;48;1;0;5;3;6
12;42;1;1;2;2;6
12;48;1;1;1;1;6
12;48;1;1;0;1;6
12;48;1;1;1;1;6
12;48;1;1;1;1;6
12;42;1;1;2;2;6
10;48;1;0;5;1;6
12;48;1;0;1;1;6
12;48;1;1;1;1;6
8;30;1;0;1;1;6
12;48;1;1;1;1;6
12;48;1;0;5;3;6
12;48;1;1;0;1;6
10;48;1;0;5;1;6
12;48;1;1;1;1;6
10;48;1;0;5;1;6
10;48;1;0;5;1;6
12;48;1;1;1;1;6
12;20;1;0;5;1;6
12;48;1;0;1;1;6
12;48;1;0;5;3;6
12;48;1;1;1;1;6
12;48;1;1;1;1;6
12;48;1;0;5;3;6
12;20;1;0;5;1;6
12;48;1;1;1;1;6
10;48;1;0;5;1;6
12;42;1;1;2;2;6
12;48;1;1;0;1;6
12;48;1;0;1;1;6
12;48;1;1;1;1;6
12;48;1;0;5;3;6
12;42;1;1;2;2;6
12;48;1;1;1;1;6
12;48;1;0;1;1;6
12;48;1;0;5;3;6
10;48;1;0;5;1;6
12;48;1;0;1;1;6
12;48;1;1;0;1;6
12;48;1;1;0;1;6
12;20;1;0;5;1;6
8;30;1;0;1;1;6
12;20;1;0;5;1;6
12;42;1;1;2;2;6
12;48;1;0;1;1;6
8;30;1;0;1;1;6
12;48;1;1;1;1;6
10;48;1;0;5;1;6
12;48;1;0;1;1;6
12;20;1;0;5;1;6
12;48;1;0;1;1;6
8;30;1;0;1;1;6
8;30;1;0;1;1;6
10;48;1;0;5;1;6
12;48;1;1;1;1;6
12;48;1;1;0;1;6
12;48;1;1;0;1;6
12;48;1;0;1;1;6
12;42;1;1;2;2;6
12;42;1;1;2;2;6
12;48;1;1;1;1;6
12;48;1;0;1;1;6
12;48;1;0;5;3;6
12;48;1;1;1;1;6
12;20;1;0;5;1;6
12;48;1;0;5;3;6
12;48;1;0;5;3;6
8;30;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;1;0;1;6
12;48;1;1;1;1;6
12;42;1;1;2;2;6
12;48;1;0;1;1;6
8;30;1;0;1;1;6
12;20;1;0;5;1;6
12;48;1;1;1;1;6
8;30;1;0;1;1;6
12;48;1;1;0;1;6
12;48;1;1;0;1;6
12;48;1;1;0;1;6
12;48;1;0;1;1;6
12;48;1;0;1;1;6
12;42;1;1;2;2;6
12;42;1;1;2;2;6
12;20;1;0;5;1;6
12;48;1;1;1;1;6
10;48;1;0;5;1;6
10;48;1;0;5;1;6
8;30;1;0;1;1;6
12;48;1;1;0;1;6
12;48;1;1;1;1;6
12;48;1;0;5;3;6
12;48;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;1;1;1;6
12;20;1;0;5;1;6
12;48;1;1;0;1;6
12;48;1;1;0;1;6
12;48;1;1;0;1;6
12;48;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;1;1;1;6
12;48;1;0;5;3;6
12;48;1;1;1;1;6
12;48;1;1;0;1;6
10;48;1;0;5;1;6
12;42;1;1;2;2;6
10;48;1;0;5;1;6
8;30;1;0;1;1;6
10;48;1;0;5;1;6
8;30;1;0;1;1;6
12;48;1;0;1;1;6
12;42;1;1;2;2;6
10;48;1;0;5;1;6
12;48;1;0;1;1;6
12;20;1;0;5;1;6
12;48;1;1;1;1;6
12;48;1;0;1;1;6
12;48;1;1;1;1;6
10;48;1;0;5;1;6
12;48;1;0;5;3;6
12;48;1;0;1;1;6
12;42;1;1;2;2;6
10;48;1;0;5;1;6
12;48;1;1;0;1;6
12;48;1;0;1;1;6
12;48;1;0;1;1;6
12;42;1;1;2;2;6
12;20;1;0;5;1;6
12;48;1;1;0;1;6
12;20;1;0;5;1;6
10;48;1;0;5;1;6
12;48;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;0;5;3;6
12;48;1;0;5;3;6
10;48;1;0;5;1;6
10;48;1;0;5;1;6
12;48;1;0;1;1;6
12;48;1;0;5;3;6
12;42;1;1;2;2;6
12;42;1;1;2;2;6
12;48;1;0;1;1;6
12;42;1;1;2;2;6
8;30;1;0;1;1;6
12;48;1;1;1;1;6
12;48;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;1;1;1;6
12;48;1;1;0;1;6
12;48;1;1;0;1;6
8;30;1;0;1;1;6
12;48;1;0;5;3;6
10;48;1;0;5;1;6
10;48;1;0;5;1;6
12;20;1;0;5;1;6
8;30;1;0;1;1;6
12;48;1;0;1;1;6
8;30;1;0;1;1;6
8;30;1;0;1;1;6
8;30;1;0;1;1;6
12;48;1;1;0;1;6
8;30;1;0;1;1;6
12;48;1;1;1;1;6
10;48;1;0;5;1;6
12;20;1;0;5;1;6
12;48;1;1;1;1;6
12;20;1;0;5;1;6
12;48;1;1;1;1;6
12;20;1;0;5;1;6
10;48;1;0;5;1;6
10;48;1;0;5;1;6
8;30;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;1;1;1;6
12;48;1;0;1;1;6
12;42;1;1;2;2;6
12;20;1;0;5;1;6
12;48;1;0;1;1;6
8;30;1;0;1;1;6
12;48;1;1;0;1;6
12;48;1;0;1;1;6
12;48;1;0;5;3;6
12;48;1;0;1;1;6
12;48;1;1;0;1;6
12;48;1;1;1;1;6
8;30;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;1;1;1;6
12;20;1;0;5;1;6
12;48;1;0;5;3;6
12;48;1;1;1;1;6
12;42;1;1;2;2;6
12;48;1;0;5;3;6
10;48;1;0;5;1;6
8;30;1;0;1;1;6
12;48;1;1;1;1;6
12;48;1;1;0;1;6
12;48;1;0;5;3;6
12;42;1;1;2;2;6
10;48;1;0;5;1;6
12;20;1;0;5;1;6
12;48;1;1;0;1;6
12;48;1;0;5;3;6
8;30;1;0;1;1;6
12;48;1;1;0;1;6
10;48;1;0;5;1;6
12;48;1;1;0;1;6
12;48;1;1;1;1;6
12;48;1;0;1;1;6
12;20;1;0;5;1;6
10;48;1;0;5;1;6
12;48;1;1;0;1;6
12;48;1;0;1;1;6
12;48;1;0;1;1;6
12;48;1;1;0;1;6
12;30;1;0;1;1;7
12;15;1;0;1;1;7
12;20;1;1;2;1;7
12;20;1;0;1;1;7
12;15;1;0;1;1;7
6;30;2;0;0;1;7
12;40;1;0;1;2;7
12;20;1;0;1;1;7
12;48;1;1;3;1;7
12;15;1;0;1;1;7
6;30;2;0;0;1;7
12;15;1;0;1;1;7
12;20;1;1;2;1;7
12;20;1;0;1;1;7
12;48;1;0;3;1;7
12;30;1;0;2;1;7
12;15;1;0;1;1;7
12;48;1;1;3;1;7
12;48;1;1;3;1;7
12;50;1;0;5;5;7
12;15;1;0;1;1;7
12;30;1;0;2;1;7
12;30;1;0;1;1;7
12;20;1;1;2;1;7
12;54;1;0;1;1;7
12;30;1;0;2;1;7
12;54;1;0;1;1;7
12;54;1;0;1;1;7
12;48;1;0;3;1;7
12;50;1;0;5;5;7
12;30;1;0;2;1;7
12;30;1;0;2;1;7
12;48;1;0;3;1;7
12;15;1;0;1;1;7
12;15;1;0;1;1;7
12;15;1;0;1;1;7
12;40;1;0;1;2;7
12;54;1;0;1;1;7
12;40;1;0;1;2;7
12;50;1;0;5;5;7
12;48;1;0;3;1;7
12;30;1;0;2;1;7
12;20;1;1;2;1;7
12;54;1;0;1;1;7
12;40;1;0;1;2;7
12;40;1;0;1;2;7
6;30;2;0;0;1;7
12;40;1;0;1;2;7
12;30;1;0;1;1;7
12;30;1;0;2;1;7
12;30;1;0;1;1;7
12;30;1;0;2;1;7
12;48;1;0;3;1;7
12;30;1;0;2;1;7
12;30;1;0;1;1;7
12;30;1;0;2;1;7
12;48;1;0;3;1;7
12;48;1;0;3;1;7
12;50;1;0;5;5;7
12;30;1;0;2;1;7
12;20;1;1;2;1;7
6;30;2;0;0;1;7
12;15;1;0;1;1;7
12;48;1;1;3;1;7
12;48;1;0;3;1;7
12;20;1;0;1;1;7
12;15;1;0;1;1;7
12;54;1;0;1;1;7
12;30;1;0;2;1;7
12;30;1;0;1;1;7
12;48;1;1;3;1;7
12;20;1;0;1;1;7
12;15;1;0;1;1;7
12;30;1;0;2;1;7
12;50;1;0;5;5;7
12;54;1;0;1;1;7
12;48;1;1;3;1;7
6;30;2;0;0;1;7
12;50;1;0;5;5;7
12;20;1;0;1;1;7
12;48;1;1;3;1;7
12;50;1;0;5;5;7
12;54;1;0;1;1;7
6;30;2;0;0;1;7
12;50;1;0;5;5;7
12;40;1;0;1;2;7
6;30;2;0;0;1;7
12;20;1;0;1;1;7
12;54;1;0;1;1;7
12;20;1;1;2;1;7
12;30;1;0;2;1;7
12;30;1;0;1;1;7
12;30;1;0;1;1;7
12;30;1;0;1;1;7
12;48;1;1;3;1;7
12;20;1;0;1;1;7
12;54;1;0;1;1;7
6;30;2;0;0;1;7
12;48;1;1;3;1;7
12;20;1;0;1;1;7
12;30;1;0;2;1;7
12;40;1;0;1;2;7
12;54;1;0;1;1;7
12;30;1;0;1;1;7
12;50;1;0;5;5;7
12;20;1;1;2;1;7
12;54;1;0;1;1;7
12;48;1;0;3;1;7
12;20;1;0;1;1;7
12;15;1;0;1;1;7
12;30;1;0;2;1;7
12;40;1;0;1;2;7
12;30;1;0;2;1;7
12;54;1;0;1;1;7
12;15;1;0;1;1;7
12;48;1;0;3;1;7
6;30;2;0;0;1;7
12;50;1;0;5;5;7
12;15;1;0;1;1;7
12;20;1;0;1;1;7
12;30;1;0;1;1;7
12;48;1;0;3;1;7
12;50;1;0;5;5;7
12;20;1;1;2;1;7
12;40;1;0;1;2;7
12;30;1;0;1;1;7
12;54;1;0;1;1;7
12;15;1;0;1;1;7
12;50;1;0;5;5;7
12;48;1;1;3;1;7
6;30;2;0;0;1;7
12;20;1;1;2;1;7
6;30;2;0;0;1;7
12;48;1;0;3;1;7
12;40;1;0;1;2;7
12;48;1;0;3;1;7
12;48;1;1;3;1;7
12;20;1;0;1;1;7
12;40;1;0;1;2;7
12;30;1;0;2;1;7
12;20;1;0;1;1;7
12;40;1;0;1;2;7
12;40;1;0;1;2;7
12;48;1;1;3;1;7
12;54;1;0;1;1;7
12;48;1;1;3;1;7
12;40;1;0;1;2;7
12;50;1;0;5;5;7
12;20;1;0;1;1;7
12;48;1;1;3;1;7
12;54;1;0;1;1;7
12;15;1;0;1;1;7
12;48;1;0;3;1;7
12;40;1;0;1;2;7
12;30;1;0;2;1;7
12;15;1;0;1;1;7
6;30;2;0;0;1;7
12;30;1;0;1;1;7
12;54;1;0;1;1;7
12;30;1;0;2;1;7
12;30;1;0;1;1;7
12;54;1;0;1;1;7
12;50;1;0;5;5;7
12;48;1;0;3;1;7
12;15;1;0;1;1;7
12;20;1;0;1;1;7
12;54;1;0;1;1;7
12;20;1;0;1;1;7
12;48;1;0;3;1;7
12;40;1;0;1;2;7
6;30;2;0;0;1;7
12;15;1;0;1;1;7
12;48;1;0;3;1;7
12;48;1;0;3;1;7
12;50;1;0;5;5;7
12;30;1;0;1;1;7
6;30;2;0;0;1;7
12;15;1;0;1;1;7
12;40;1;0;1;2;7
12;40;1;0;1;2;7
12;48;1;1;3;1;7
12;48;1;0;3;1;7
12;54;1;0;1;1;7
12;50;1;0;5;5;7
6;30;2;0;0;1;7
12;40;1;0;1;2;7
12;15;1;0;1;1;7
12;48;1;1;3;1;7
12;15;1;0;1;1;7
12;50;1;0;5;5;7
12;54;1;0;1;1;7
12;48;1;1;3;1;7
12;48;1;1;3;1;7
12;30;1;0;1;1;7
6;30;2;0;0;1;7
12;48;1;1;3;1;7
12;20;1;1;2;1;7
12;30;1;0;1;1;7
12;30;1;0;1;1;7
12;50;1;0;5;5;7
12;20;1;1;2;1;7
12;20;1;0;1;1;7
12;15;1;0;1;1;7
12;54;1;0;1;1;7
12;30;1;0;2;1;7
12;15;1;0;1;1;7
12;48;1;1;3;1;7
12;54;1;0;1;1;7
12;40;1;0;1;2;7
12;20;1;0;1;1;7
12;40;1;0;1;2;7
12;20;1;1;2;1;7
12;40;1;0;1;2;7
6;30;2;0;0;1;7
12;15;1;0;1;1;7
12;30;1;0;2;1;7
12;50;1;0;5;5;7
12;30;1;0;2;1;7
12;40;1;0;1;2;7
12;48;1;1;3;1;7
12;20;1;0;1;1;7
12;48;1;0;3;1;7
12;30;1;0;2;1;7
12;40;1;0;1;2;7
12;20;1;0;1;1;7
12;54;1;0;1;1;7
12;15;1;0;1;1;7
12;30;1;0;1;1;7
6;30;2;0;0;1;7
12;20;1;0;1;1;7
12;48;1;1;3;1;7
12;20;1;1;2;1;7
12;48;1;1;3;1;7
12;20;1;0;1;1;7
12;48;1;1;3;1;7
12;15;1;0;1;1;7
12;48;1;1;3;1;7
12;30;1;0;2;1;7
12;30;1;0;1;1;7
12;48;1;1;3;1;7
12;30;1;0;1;1;7
12;40;1;0;1;2;7
12;50;1;0;5;5;7
12;15;1;0;1;1;7
12;50;1;0;5;5;7
12;40;1;0;1;2;7
12;15;1;0;1;1;7
12;20;1;0;1;1;7
12;20;1;0;1;1;7
12;30;1;0;1;1;7
12;40;1;0;1;2;7
12;30;1;0;1;1;7
6;30;2;0;0;1;7
12;48;1;1;3;1;7
12;48;1;0;3;1;7
6;30;2;0;0;1;7
12;48;1;1;3;1;7
12;15;1;0;1;1;7
12;30;1;0;1;1;7
12;15;1;0;1;1;7
12;15;1;0;1;1;7
12;48;1;1;3;1;7
12;40;1;0;1;2;7
12;20;1;1;2;1;7
12;48;1;1;3;1;7
12;54;1;0;1;1;7
12;20;1;0;1;1;7
12;20;1;0;1;1;7
6;30;2;0;0;1;7
12;20;1;0;1;1;7
12;48;1;1;3;1;7
12;30;1;0;2;1;7
12;30;1;0;1;1;7
12;48;1;1;3;1;7
12;20;1;1;2;1;7
12;48;1;1;3;1;7
12;48;1;0;3;1;7
12;30;1;0;1;1;7
12;54;1;0;1;1;7
12;20;1;0;1;1;7
12;30;1;0;1;1;7
12;20;1;0;1;1;7
6;30;2;0;0;1;7
12;30;1;0;1;1;7
12;20;1;0;1;1;7
12;54;1;0;1;1;7
12;50;1;0;5;5;7
12;15;1;0;1;1;7
12;15;1;0;1;1;7
12;54;1;0;1;1;7
12;48;1;0;3;1;7
12;50;1;0;5;5;7
6;30;2;0;0;1;7
12;54;1;0;1;1;7
12;15;1;0;1;1;7
12;15;1;0;1;1;7
12;15;1;0;1;1;7
12;40;1;0;1;2;7
12;54;1;0;1;1;7
12;48;1;1;3;1;7
6;30;2;0;0;1;7
12;15;1;0;1;1;7
12;20;1;0;1;1;7
12;54;1;0;1;1;7
12;20;1;1;2;1;7
12;40;1;0;1;2;7
12;54;1;0;1;1;7
6;30;2;0;0;1;7
12;40;1;0;1;2;7
6;30;2;0;0;1;7
12;54;1;0;1;1;7
12;48;1;1;3;1;7
12;20;1;1;2;1;7
6;30;2;0;0;1;7
12;40;1;0;1;2;7
12;40;1;0;1;2;7
6;30;2;0;0;1;7
12;30;1;0;2;1;7
12;54;1;0;1;1;7
12;30;1;0;2;1;7
12;48;1;0;3;1;7
12;54;1;0;1;1;7
6;30;2;0;0;1;7
12;50;1;0;5;5;7
6;30;2;0;0;1;7
12;30;1;0;2;1;7
12;48;1;1;3;1;7
6;30;2;0;0;1;7
6;30;2;0;0;1;7
12;48;1;1;3;1;7
6;30;2;0;0;1;7
12;15;1;0;1;1;7
12;50;1;0;5;5;7
12;20;1;0;1;1;7
12;50;1;0;5;5;7
12;20;1;1;2;1;7
6;30;2;0;0;1;7
12;15;1;0;1;1;7
12;54;1;0;1;1;7
6;30;2;0;0;1;7
12;30;1;0;2;1;7
12;15;1;0;1;1;7
12;48;1;1;3;1;7
12;15;1;0;1;1;7
12;48;1;1;3;1;7
12;48;1;0;3;1;7
