MONTHS_WORKED;HOURS_PER_WEEK;SALARY;URBAN_RURAL;SEX;AGE;SEX_BK;OCCUPATION_BK;OCCUPATION
10;60;1510000.0;1;1;17;M;chef;15
12;50;2450000.0;1;0;19;F;chef;15
12;56;1500000.0;1;0;35;F;chef;15
12;56;1600000.0;1;0;27;F;chef;15
12;48;2570000.0;1;0;38;F;chef;15
12;56;1600000.0;1;0;27;F;chef;15
12;70;1100000.0;1;0;18;F;chef;15
12;70;1280000.0;1;0;39;F;chef;15
12;70;1500000.0;1;0;40;F;chef;15
12;48;1300000.0;1;0;22;F;chef;15
12;70;1600000.0;1;0;28;F;chef;15
12;70;1500000.0;1;0;40;F;chef;15
12;48;3000000.0;2;0;52;F;chef;15
12;50;2450000.0;1;0;19;F;chef;15
12;45;1160000.0;1;0;63;F;chef;15
12;56;1600000.0;1;0;27;F;chef;15
12;48;2570000.0;1;0;38;F;chef;15
12;48;1800000.0;1;0;65;F;chef;15
12;70;1100000.0;1;0;18;F;chef;15
12;70;1500000.0;1;0;40;F;chef;15
10;60;1510000.0;1;1;17;M;chef;15
12;50;1500000.0;1;1;8;M;chef;15
12;40;1760000.0;1;0;14;F;chef;15
12;48;1800000.0;1;0;65;F;chef;15
12;48;3000000.0;2;0;52;F;chef;15
12;70;1500000.0;1;0;40;F;chef;15
10;60;1510000.0;1;1;17;M;chef;15
12;48;1300000.0;1;0;22;F;chef;15
12;70;1500000.0;1;0;40;F;chef;15
12;48;2000000.0;1;0;42;F;chef;15
12;48;1320000.0;1;1;8;M;chef;15
12;40;1000000.0;1;1;15;M;chef;15
12;70;1100000.0;1;0;18;F;chef;15
12;48;2000000.0;1;1;23;M;chef;15
12;70;1600000.0;1;0;28;F;chef;15
12;48;910000.0;1;1;26;M;chef;15
12;56;1600000.0;1;0;27;F;chef;15
12;56;1600000.0;1;0;27;F;chef;15
12;48;1800000.0;1;1;84;M;chef;15
12;48;1300000.0;1;0;22;F;chef;15
11;40;1750000.0;1;0;67;F;chef;15
12;70;1280000.0;1;0;39;F;chef;15
12;84;1900000.0;1;0;74;F;chef;15
12;50;1500000.0;1;1;8;M;chef;15
12;24;400000.0;1;0;24;F;chef;15
12;70;1280000.0;1;0;39;F;chef;15
12;48;1800000.0;1;0;65;F;chef;15
12;48;1600000.0;1;0;6;F;chef;15
12;84;1900000.0;1;0;74;F;chef;15
11;60;2100000.0;1;1;18;M;chef;15
12;40;1000000.0;1;1;15;M;chef;15
12;48;2570000.0;1;0;38;F;chef;15
12;70;1280000.0;1;0;39;F;chef;15
12;48;1600000.0;1;0;6;F;chef;15
11;40;1750000.0;1;0;67;F;chef;15
12;50;1500000.0;1;1;8;M;chef;15
12;56;1500000.0;1;0;35;F;chef;15
12;70;1500000.0;1;0;40;F;chef;15
12;48;1800000.0;1;0;65;F;chef;15
12;56;1600000.0;1;0;27;F;chef;15
12;84;1900000.0;1;0;74;F;chef;15
12;56;1600000.0;1;0;27;F;chef;15
12;48;1800000.0;1;0;65;F;chef;15
12;48;1600000.0;1;0;6;F;chef;15
12;48;2266000.0;1;0;58;F;chef;15
12;48;2000000.0;1;0;42;F;chef;15
11;40;1750000.0;1;0;67;F;chef;15
12;48;2570000.0;1;0;38;F;chef;15
12;48;1800000.0;1;0;65;F;chef;15
12;48;1800000.0;1;1;84;M;chef;15
12;48;1800000.0;1;1;84;M;chef;15
12;84;1900000.0;1;0;74;F;chef;15
12;50;2450000.0;1;0;19;F;chef;15
12;70;1280000.0;1;0;39;F;chef;15
12;48;2000000.0;1;0;42;F;chef;15
12;48;1800000.0;1;0;65;F;chef;15
12;70;1280000.0;1;0;39;F;chef;15
12;48;1800000.0;1;1;84;M;chef;15
12;48;910000.0;1;1;26;M;chef;15
12;40;1000000.0;1;1;15;M;chef;15
12;84;1900000.0;1;0;74;F;chef;15
10;60;1510000.0;1;1;17;M;chef;15
12;56;1600000.0;1;0;27;F;chef;15
12;48;1800000.0;1;1;84;M;chef;15
12;40;1000000.0;1;1;15;M;chef;15
12;48;3000000.0;2;0;52;F;chef;15
12;48;1800000.0;1;0;65;F;chef;15
10;60;1510000.0;1;1;17;M;chef;15
12;48;3000000.0;2;0;52;F;chef;15
12;48;1300000.0;1;0;22;F;chef;15
12;48;1320000.0;1;1;8;M;chef;15
12;56;1500000.0;1;0;35;F;chef;15
12;48;2266000.0;1;0;58;F;chef;15
12;24;400000.0;1;0;24;F;chef;15
12;48;1300000.0;1;0;22;F;chef;15
12;56;1500000.0;1;0;35;F;chef;15
10;60;1510000.0;1;1;17;M;chef;15
12;70;1100000.0;1;0;18;F;chef;15
12;24;400000.0;1;0;24;F;chef;15
12;48;1300000.0;1;0;22;F;chef;15
12;50;2450000.0;1;0;19;F;chef;15
12;56;1500000.0;1;0;35;F;chef;15
12;24;400000.0;1;0;24;F;chef;15
12;48;1300000.0;1;0;22;F;chef;15
12;56;1500000.0;1;0;35;F;chef;15
12;48;1320000.0;1;1;8;M;chef;15
12;48;1800000.0;1;1;84;M;chef;15
12;48;1300000.0;1;0;22;F;chef;15
12;48;1300000.0;1;0;22;F;chef;15
11;40;1750000.0;1;0;67;F;chef;15
12;45;1160000.0;1;0;63;F;chef;15
12;84;1400000.0;1;1;19;M;chef;15
12;50;2450000.0;1;0;19;F;chef;15
12;48;1800000.0;1;0;65;F;chef;15
12;48;1320000.0;1;1;8;M;chef;15
11;40;1750000.0;1;0;67;F;chef;15
12;24;400000.0;1;0;24;F;chef;15
12;48;1600000.0;1;0;6;F;chef;15
12;48;3000000.0;2;0;52;F;chef;15
12;45;1160000.0;1;0;63;F;chef;15
12;56;1600000.0;1;0;27;F;chef;15
12;48;1600000.0;1;0;6;F;chef;15
12;48;2570000.0;1;0;38;F;chef;15
12;48;2266000.0;1;0;58;F;chef;15
12;48;2266000.0;1;0;58;F;chef;15
12;48;1800000.0;1;1;84;M;chef;15
12;45;1160000.0;1;0;63;F;chef;15
12;56;1600000.0;1;0;27;F;chef;15
12;48;3000000.0;2;0;52;F;chef;15
12;48;2570000.0;1;0;38;F;chef;15
12;84;1900000.0;1;0;74;F;chef;15
12;70;1600000.0;1;0;28;F;chef;15
12;84;1900000.0;1;0;74;F;chef;15
12;56;1600000.0;1;0;27;F;chef;15
12;48;2570000.0;1;0;38;F;chef;15
12;56;1500000.0;1;0;35;F;chef;15
12;50;1500000.0;1;1;8;M;chef;15
12;84;1900000.0;1;0;74;F;chef;15
12;84;1900000.0;1;0;74;F;chef;15
12;40;1000000.0;1;1;15;M;chef;15
12;48;2570000.0;1;0;38;F;chef;15
10;60;1510000.0;1;1;17;M;chef;15
12;48;1800000.0;1;0;65;F;chef;15
12;50;2450000.0;1;0;19;F;chef;15
11;40;1750000.0;1;0;67;F;chef;15
12;48;1320000.0;1;1;8;M;chef;15
12;50;1500000.0;1;1;8;M;chef;15
12;45;1160000.0;1;0;63;F;chef;15
12;48;2000000.0;1;0;42;F;chef;15
12;48;910000.0;1;1;26;M;chef;15
12;84;1900000.0;1;0;74;F;chef;15
12;48;3000000.0;2;0;52;F;chef;15
12;40;1000000.0;1;1;15;M;chef;15
12;48;2000000.0;1;0;42;F;chef;15
12;56;1600000.0;1;0;27;F;chef;15
12;48;2000000.0;1;1;23;M;chef;15
12;70;1600000.0;1;0;28;F;chef;15
12;48;1800000.0;1;0;65;F;chef;15
12;45;1160000.0;1;0;63;F;chef;15
12;48;2000000.0;1;0;42;F;chef;15
11;60;2100000.0;1;1;18;M;chef;15
12;48;1800000.0;1;0;65;F;chef;15
12;48;1600000.0;1;0;6;F;chef;15
12;40;1760000.0;1;0;14;F;chef;15
12;45;1160000.0;1;0;63;F;chef;15
12;48;1300000.0;1;0;22;F;chef;15
10;60;1510000.0;1;1;17;M;chef;15
12;48;910000.0;1;1;26;M;chef;15
12;40;1000000.0;1;1;15;M;chef;15
10;60;1510000.0;1;1;17;M;chef;15
10;60;1510000.0;1;1;17;M;chef;15
12;56;1600000.0;1;0;27;F;chef;15
12;48;1800000.0;1;0;65;F;chef;15
12;40;1760000.0;1;0;14;F;chef;15
12;84;1400000.0;1;1;19;M;chef;15
12;70;1280000.0;1;0;39;F;chef;15
12;50;2450000.0;1;0;19;F;chef;15
12;84;1900000.0;1;0;74;F;chef;15
12;50;2450000.0;1;0;19;F;chef;15
12;56;1600000.0;1;0;27;F;chef;15
12;50;1500000.0;1;1;8;M;chef;15
12;48;2000000.0;1;0;42;F;chef;15
12;84;1400000.0;1;1;19;M;chef;15
12;70;1500000.0;1;0;40;F;chef;15
11;60;2100000.0;1;1;18;M;chef;15
12;84;1400000.0;1;1;19;M;chef;15
12;48;1600000.0;1;0;6;F;chef;15
12;40;1760000.0;1;0;14;F;chef;15
11;40;1750000.0;1;0;67;F;chef;15
12;24;400000.0;1;0;24;F;chef;15
11;40;1750000.0;1;0;67;F;chef;15
12;84;1400000.0;1;1;19;M;chef;15
11;40;1750000.0;1;0;67;F;chef;15
12;40;1000000.0;1;1;15;M;chef;15
12;48;1300000.0;1;0;22;F;chef;15
12;48;2570000.0;1;0;38;F;chef;15
12;48;1600000.0;1;0;6;F;chef;15
12;48;1600000.0;1;0;6;F;chef;15
12;40;1000000.0;1;1;15;M;chef;15
12;48;2266000.0;1;0;58;F;chef;15
12;48;1800000.0;1;0;65;F;chef;15
12;48;3000000.0;2;0;52;F;chef;15
12;45;1160000.0;1;0;63;F;chef;15
11;60;2100000.0;1;1;18;M;chef;15
12;48;2000000.0;1;0;42;F;chef;15
12;48;2570000.0;1;0;38;F;chef;15
12;24;400000.0;1;0;24;F;chef;15
12;24;400000.0;1;0;24;F;chef;15
12;70;1100000.0;1;0;18;F;chef;15
12;48;3000000.0;2;0;52;F;chef;15
10;60;1510000.0;1;1;17;M;chef;15
12;56;1500000.0;1;0;35;F;chef;15
12;24;400000.0;1;0;24;F;chef;15
12;40;1760000.0;1;0;14;F;chef;15
12;48;1300000.0;1;0;22;F;chef;15
12;50;2450000.0;1;0;19;F;chef;15
12;70;1100000.0;1;0;18;F;chef;15
12;84;1900000.0;1;0;74;F;chef;15
12;70;1600000.0;1;0;28;F;chef;15
12;84;1400000.0;1;1;19;M;chef;15
12;56;1500000.0;1;0;35;F;chef;15
12;48;1600000.0;1;0;6;F;chef;15
12;48;2570000.0;1;0;38;F;chef;15
12;48;1600000.0;1;0;6;F;chef;15
12;48;2000000.0;1;1;23;M;chef;15
12;24;400000.0;1;0;24;F;chef;15
12;48;1300000.0;1;0;22;F;chef;15
12;48;3000000.0;2;0;52;F;chef;15
12;70;1500000.0;1;0;40;F;chef;15
12;50;2450000.0;1;0;19;F;chef;15
12;48;1320000.0;1;1;8;M;chef;15
12;24;400000.0;1;0;24;F;chef;15
11;60;2100000.0;1;1;18;M;chef;15
12;70;1280000.0;1;0;39;F;chef;15
12;70;1100000.0;1;0;18;F;chef;15
12;48;1320000.0;1;1;8;M;chef;15
12;56;1600000.0;1;0;27;F;chef;15
12;70;1280000.0;1;0;39;F;chef;15
12;70;1600000.0;1;0;28;F;chef;15
12;70;1280000.0;1;0;39;F;chef;15
10;60;1510000.0;1;1;17;M;chef;15
11;40;1750000.0;1;0;67;F;chef;15
12;56;1600000.0;1;0;27;F;chef;15
12;48;3000000.0;2;0;52;F;chef;15
12;48;2000000.0;1;0;42;F;chef;15
12;48;2000000.0;1;0;42;F;chef;15
12;84;1400000.0;1;1;19;M;chef;15
12;45;1160000.0;1;0;63;F;chef;15
12;48;2000000.0;1;0;42;F;chef;15
10;60;1510000.0;1;1;17;M;chef;15
12;84;1400000.0;1;1;19;M;chef;15
12;40;1000000.0;1;1;15;M;chef;15
12;70;1600000.0;1;0;28;F;chef;15
12;70;1280000.0;1;0;39;F;chef;15
12;70;1600000.0;1;0;28;F;chef;15
11;40;1750000.0;1;0;67;F;chef;15
12;48;1800000.0;1;0;65;F;chef;15
12;48;3000000.0;2;0;52;F;chef;15
12;48;1300000.0;1;0;22;F;chef;15
12;24;400000.0;1;0;24;F;chef;15
12;40;1000000.0;1;1;15;M;chef;15
12;48;910000.0;1;1;26;M;chef;15
12;70;1600000.0;1;0;28;F;chef;15
12;84;1900000.0;1;0;74;F;chef;15
12;24;400000.0;1;0;24;F;chef;15
12;70;1500000.0;1;0;40;F;chef;15
12;48;910000.0;1;1;26;M;chef;15
12;48;1300000.0;1;0;22;F;chef;15
12;48;2000000.0;1;1;23;M;chef;15
12;45;1160000.0;1;0;63;F;chef;15
12;48;1800000.0;1;0;65;F;chef;15
12;50;2450000.0;1;0;19;F;chef;15
12;48;2000000.0;1;1;23;M;chef;15
12;50;2450000.0;1;0;19;F;chef;15
12;48;1800000.0;1;1;84;M;chef;15
10;60;1510000.0;1;1;17;M;chef;15
12;48;1600000.0;1;0;6;F;chef;15
12;48;1320000.0;1;1;8;M;chef;15
12;24;400000.0;1;0;24;F;chef;15
12;50;1500000.0;1;1;8;M;chef;15
10;60;1510000.0;1;1;17;M;chef;15
12;84;1400000.0;1;1;19;M;chef;15
11;60;2100000.0;1;1;18;M;chef;15
12;56;1500000.0;1;0;35;F;chef;15
12;56;1600000.0;1;0;27;F;chef;15
12;70;1280000.0;1;0;39;F;chef;15
12;56;1500000.0;1;0;35;F;chef;15
12;48;1320000.0;1;1;8;M;chef;15
12;48;1800000.0;1;0;65;F;chef;15
12;48;1800000.0;1;0;65;F;chef;15
11;60;2100000.0;1;1;18;M;chef;15
12;70;1500000.0;1;0;40;F;chef;15
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
12;48;1160000.0;1;1;13;M;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
12;48;1200000.0;1;0;59;F;conserje;17
12;40;1300000.0;1;1;44;M;conserje;17
8;70;300000.0;1;1;12;M;conserje;17
